ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,size_1,size_2
0,0,0,2006016,-64.83,96.18,0,0,0,0,0,0,0,0,0
0,0,0,2006017,-64.83,96.18,0,0,0,0,0,0,0,0,0
0,0,0,2006018,-64.83,96.18,0,0,0,0,0,0,0,0,0
0,0,0,2006019,-64.83,96.18,0,0,0,0,0,0,0,0,0
0,0,0,2006020,-64.83,96.18,0,0,0,0,0,0,0,0,0
0,0,0,2006021,-64.83,96.18,0,0,0,0,0,0,0,0,0
0,0,0,2006022,-64.83,96.18,1,0,0,0,0,0,0,20,3
0,0,0,2006036,-64.83,96.18,1,0,0,0,0,0,0,20,3
0,0,0,2006037,-64.8294,96.1811,0,0,0,0,0,0,0,0,0
0,0,0,2006038,-64.828,96.184,0,0,0,0,0,0,0,0,0
0,0,0,2006039,-64.8261,96.1879,0,0,0,0,0,0,0,0,0
0,0,0,2006040,-64.8239,96.1921,0,0,0,0,0,0,0,0,0
0,0,0,2006041,-64.822,96.196,0,0,0,0,0,0,0,0,0
0,0,0,2006042,-64.8206,96.1989,0,0,0,0,0,0,0,0,0
0,0,0,2006043,-64.82,96.2,1,0,0,0,0,0,0,20,3
0,0,0,2006044,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006045,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006046,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006047,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006048,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006049,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006050,-64.82,96.2,1,0,0,0,0,0,0,20,3
0,0,0,2006064,-64.82,96.2,1,0,0,0,0,0,0,20,3
0,0,0,2006065,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006066,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006067,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006068,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006069,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006070,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006071,-64.82,96.2,1,0,0,0,0,0,0,20,3
0,0,0,2006072,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006073,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006074,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006075,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006076,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006077,-64.82,96.2,0,0,0,0,0,0,0,0,0
0,0,0,2006078,-64.82,96.2,1,0,0,0,0,0,0,20,3
0,0,0,2006079,-64.82,96.2,0,0,0,0,0,0,0,0,0
