FID,id,set_code,date_time_utc,timestamp_gps_utc,geom,longitude,latitude,ship_course_over_ground_deg,ship_heading_gps_deg,ship_heading_gyro_deg,ship_log_knot,ship_spd_over_ground_knot,pitch_ten_sec_max_deg,pitch_ten_sec_min_deg,roll_ten_sec_max_deg,roll_ten_sec_min_deg,accum_precipitation_owi_mm,ambient_light_owi_candlesperm2,atm_press_hpa,bphase_optode_nounit,chlorophyll_ugperl,conductivity_tsg_mspercm,dew_point_degc,dphase_optode_nounit,flow_rate_tsg_lpermin,fluorescence_nounit,fluoromtr_flow_rate_lpermin,oxy_concen_corr_mmol,oxy_concen_uncorr_mmol,precipitation_rate_owi_mmperh,rad_biometric_medperhr,rad_infrrd_port_wperm2,rad_infrrd_strbrd_wperm2,rad_lcr_port_mmolepersperm2,rad_lcr_strbrd_mmolepersperm2,rad_lcr_wperm2,rad_par_port_wperme,rad_par_strbrd_wperme,rad_slr_port_wperm2,rad_slr_strbrd_wperm2,rad_uv_wperm2,rain_accum_foremst_mm,rel_humidity_port_percent,rel_humidity_strbrd_percent,salinity_optode_psu,salinity_other_psu,salinity_tsg_psu,temp_air_degc,temp_air_port_degc,temp_air_strbrd_degc,temp_biometer_degc,temp_infrrd_snsor_port_degc,temp_infrrd_snsor_strbrd_degc,temp_sea_wtr_degc,temp_sea_wtr_high_res_degc,temp_tsg_degc,visibility_owi_km,wnd_dir_port_corr_deg,wnd_dir_port_uncorr_deg,wnd_dir_strbrd_corr_deg,wnd_dir_strbrd_uncorr_deg,wnd_spd_port_corr_knot,wnd_spd_port_uncorr_knot,wnd_spd_strbrd_corr_knot,wnd_spd_strbrd_uncorr_knot,wthr_indictr_code_owi_nounit,wtr_depth_biometr_m,wtr_depth_m,wtr_temp_optode_degc
underway_1200.29747762,29747762,200809020,2008-11-24T08:00:00,20081124080000,MULTIPOINT ((-44.7491 142.8341)),142.8341,-44.7491,248.3,,247.18688965,,12,,,,,,,1015.3,,,40.00768856,,,,0.9594,,,,,,,,,,,,,,,,,69.1,70.5,,,35.03859535,,9.1,9.2,,,,,,11.96820728,,194,307.9,195,308.5,21.4,21.4,23,23,,,403.97,
underway_1200.29747882,29747882,200809020,2008-11-24T08:20:00,20081124082000,MULTIPOINT ((-44.7736 142.7481)),142.7481,-44.7736,247.9,,246.89575195,,11.3,,,,,,,1015.51,,,39.90166731,,,,1.5662,,,,,,,,,,,,,,,,,65.8,67.3,,,35.03283353,,9.2,9.2,,,,,,11.86414706,,195,307.6,196,308.3,22,22,23.5,23.5,,,821.76,
underway_1200.29748002,29748002,200809020,2008-11-24T08:40:00,20081124084000,MULTIPOINT ((-44.7981 142.6636)),142.6636,-44.7981,247.8,,247.81311035,,11.3,,,,,,,1016.09,,,39.8284321,,,,1.6892,,,,,,,,,,,,,,,,,72,71.9,,,34.99500816,,9.2,9.3,,,,,,11.82808888,,187,298.8,190,301.3,19.4,19.4,21,21,,,0,
underway_1200.29748122,29748122,200809020,2008-11-24T09:00:00,20081124090000,MULTIPOINT ((-44.8217 142.5778)),142.5778,-44.8217,249.5,,248.65905762,,11.4,,,,,,,1015.95,,,39.57377177,,,,0.902,,,,,,,,,,,,,,,,,71.4,71.7,,,35.00458405,,9.2,9.2,,,,,,11.55261148,,206,317.3,204,315.2,27.5,27.5,29,29,,,0,
underway_1200.29748242,29748242,200809020,2008-11-24T09:20:00,20081124092000,MULTIPOINT ((-44.8447 142.4925)),142.4925,-44.8447,249.2,,247.50549316,,11.5,,,,,,,1016.44,,,39.0600731,,,,1.3202,,,,,,,,,,,,,,,,,68.6,69.5,,,34.83856167,,9.2,9.2,,,,,,11.19029313,,188,299.7,191,302.3,20.8,20.8,22.6,22.6,,,0,
underway_1200.29748362,29748362,200809020,2008-11-24T09:40:00,20081124094000,MULTIPOINT ((-44.8678 142.4064)),142.4064,-44.8678,250.2,,247.97790527,,12.3,,,,,,,1016.19,,,38.97045129,,,,1.2956,,,,,,,,,,,,,,,,,70.6,72.3,,,34.80608013,,9.1,9.1,,,,,,11.13039172,,188,300,190,302.2,25,25,27,27,,,0,
underway_1200.29748482,29748482,200809020,2008-11-24T10:00:00,20081124100000,MULTIPOINT ((-44.891 142.3187)),142.3187,-44.891,248.3,,247.9119873,,11.6,,,,,,,1016.69,,,39.2720845,,,,0.9266,,,,,,,,,,,,,,,,,75.1,74.7,,,34.73866603,,9,9.1,,,,,,11.5188022,,185,297.1,188,300.3,21.3,21.3,23.2,23.2,,,0,
underway_1200.29748602,29748602,200809020,2008-11-24T10:20:00,20081124102000,MULTIPOINT ((-44.9148 142.2311)),142.2311,-44.9148,249.5,,249.65332031,,12.1,,,,,,,1016.67,,,39.67650937,,,,1.107,,,,,,,,,,,,,,,,,76.7,76.8,,,34.99941263,,9.1,9.2,,,,,,11.66518695,,202,312.2,201,311.2,20.9,20.9,22.4,22.4,,,0,
underway_1200.29748722,29748722,200809020,2008-11-24T10:40:00,20081124104000,MULTIPOINT ((-44.9388 142.1424)),142.1424,-44.9388,248.7,,248.2800293,,12.4,,,,,,,1016.95,,,39.2360287,,,,1.4924,,,,,,,,,,,,,,,,,71.2,70.9,,,34.81687659,,9.3,9.3,,,,,,11.39791627,,206,317.3,204,315.1,22.2,22.2,23.5,23.5,,,0,
underway_1200.29748842,29748842,200809020,2008-11-24T11:00:00,20081124110000,MULTIPOINT ((-44.9629 142.0551)),142.0551,-44.9629,250.6,,248.77441406,,11.9,,,,,,,1017.12,,,39.53223347,,,,1.1972,,,,,,,,,,,,,,,,,64.5,66.9,,,34.95977183,,9.3,9.3,,,,,,11.55663527,,191,302.4,193,304,25.2,25.2,27.2,27.2,,,0,
underway_1200.29748962,29748962,200809020,2008-11-24T11:20:00,20081124112000,MULTIPOINT ((-44.9868 141.9671)),141.9671,-44.9868,249.5,,247.76367188,,11.9,,,,,,,1017.58,,,39.78034555,,,,1.1398,,,,,,,,,,,,,,,,,63.1,65.5,,,35.02799166,,9.2,9.2,,,,,,11.74307578,,191,303.3,192,304.1,27,27,29.1,29.1,,,0,
underway_1200.29749082,29749082,200809020,2008-11-24T11:40:00,20081124114000,MULTIPOINT ((-45.01 141.8768)),141.8768,-45.01,251.4,,248.23608398,,12.4,,,,,,,1017.89,,,39.52567964,,,,1.0824,,,,,,,,,,,,,,,,,68.3,69.2,,,34.98833015,,9.1,9.2,,,,,,11.51960738,,198,310.3,198,309.8,20,20,21.5,21.5,,,0,
underway_1200.29749202,29749202,200809020,2008-11-24T12:00:00,20081124120000,MULTIPOINT ((-45.0311 141.7854)),141.7854,-45.0311,253.3,,248.56567383,,12.6,,,,,,,1017.79,,,40.01643478,,,,1.968,,,,,,,,,,,,,,,,,61.7,64.7,,,35.05468233,,9,9.1,,,,,,11.96020833,,190,301.3,192,303.7,20.5,20.5,22.1,22.1,,,0,
underway_1200.29749322,29749322,200809020,2008-11-24T12:20:00,20081124122000,MULTIPOINT ((-45.0517 141.6949)),141.6949,-45.0517,251.1,,246.8572998,,12.3,,,,,,,1017.63,,,39.80111741,,,,1.4842,,,,,,,,,,,,,,,,,64.8,65,,,35.06662394,,8.8,8.8,,,,,,11.72381267,,203,315.9,201,314,17.1,17.1,18.3,18.3,,,0,
underway_1200.29749442,29749442,200809020,2008-11-24T12:40:00,20081124124000,MULTIPOINT ((-45.0725 141.6044)),141.6044,-45.0725,251.1,,247.82958984,,12.2,,,,,,,1017.88,,,39.90493935,,,,1.4268,,,,,,,,,,,,,,,,,61.6,64.8,,,34.98249836,,8.8,8.9,,,,,,11.92099978,,207,319.2,204,316.6,19.9,19.9,21.2,21.2,,,0,
underway_1200.29749562,29749562,200809020,2008-11-24T13:00:00,20081124130000,MULTIPOINT ((-45.0936 141.5156)),141.5156,-45.0936,252.1,,247.97790527,,11.7,,,,,,,1017.99,,,40.00659562,,,,1.4596,,,,,,,,,,,,,,,,,62.6,64.4,,,35.03903265,,8.8,8.8,,,,,,11.96660757,,186,298.4,189,301.3,19.3,19.3,21,21,,,0,
underway_1200.29749682,29749682,200809020,2008-11-24T13:20:00,20081124132000,MULTIPOINT ((-45.115 141.4255)),141.4255,-45.115,250.6,,246.41784668,,12.3,,,,,,,1018.21,,,39.75629603,,,,1.599,,,,,,,,,,,,,,,,,65.5,66.6,,,34.99829334,,8.8,8.8,,,,,,11.74949559,,195,308.6,196,309.4,19.5,19.5,20.9,20.9,,,0,
underway_1200.29749802,29749802,200809020,2008-11-24T13:40:00,20081124134000,MULTIPOINT ((-45.1361 141.3356)),141.3356,-45.1361,252.1,,247.50549316,,11.9,,,,,,,1018.41,,,39.49944638,,,,1.4924,,,,,,,,,,,,,,,,,67.4,68.8,,,34.97003157,,8.6,8.7,,,,,,11.51155515,,199,311.9,199,311.4,17,17,18.2,18.2,,,0,
underway_1200.29749922,29749922,200809020,2008-11-24T14:00:00,20081124140000,MULTIPOINT ((-45.1575 141.2473)),141.2473,-45.1575,251.2,,247.37915039,,12,,,,,,,1018.24,,,39.54753436,,,,1.3612,,,,,,,,,,,,,,,,,66.5,66.6,,,34.95661822,,8.4,8.5,,,,,,11.57594611,,202,314.4,200,313.1,20.6,20.6,22,22,,,0,
underway_1200.29750042,29750042,200809020,2008-11-24T14:20:00,20081124142000,MULTIPOINT ((-45.1796 141.158)),141.158,-45.1796,249.7,,246.9342041,,12.1,,,,,,,1018.29,,,38.42400614,,,,2.009,,,,,,,,,,,,,,,,,65.5,66.7,,,34.69777295,,8.3,8.3,,,,,,10.66800695,,217,329.5,213,326.2,18,18,19,19,,,0,
underway_1200.29750162,29750162,200809020,2008-11-24T14:40:00,20081124144000,MULTIPOINT ((-45.2015 141.0685)),141.0685,-45.2015,251.5,,248.01635742,,12.2,,,,,,,1018.2,,,38.50816507,,,,2.091,,,,,,,,,,,,,,,,,64.1,65.9,,,34.77786048,,8.3,8.3,,,,,,10.67289936,,205,317.1,204,315.5,19.5,19.5,20.7,20.7,,,0,
underway_1200.29750282,29750282,200809020,2008-11-24T15:00:00,20081124150000,MULTIPOINT ((-45.2236 140.9773)),140.9773,-45.2236,251.2,,247.68127441,,12.3,,,,,,,1018.74,,,38.52673483,,,,1.5826,,,,,,,,,,,,,,,,,65.9,67.2,,,34.71276227,,8.3,8.3,,,,,,10.76090175,,205,317.4,203,315.3,17.1,17.1,18.2,18.2,,,0,
underway_1200.29750402,29750402,200809020,2008-11-24T15:20:00,20081124152000,MULTIPOINT ((-45.2467 140.887)),140.887,-45.2467,250.7,,248.51623535,,11.8,,,,,,,1018.86,,,38.98137807,,,,1.5908,,,,,,,,,,,,,,,,,67.6,69.7,,,34.79012507,,8.4,8.5,,,,,,11.15873011,,193,304.5,194,305.9,18.4,18.4,19.9,19.9,,,0,
underway_1200.29750522,29750522,200809020,2008-11-24T15:40:00,20081124154000,MULTIPOINT ((-45.2703 140.7971)),140.7971,-45.2703,249.8,,247.89550781,,12.1,,,,,,,1018.8,,,38.54094419,,,,1.6974,,,,,,,,,,,,,,,,,67.1,68.5,,,34.73091086,,8.2,8.3,,,,,,10.75683011,,208,320.6,206,318.8,16.6,16.6,17.5,17.5,,,0,
underway_1200.29750642,29750642,200809020,2008-11-24T16:00:00,20081124160000,MULTIPOINT ((-45.2933 140.7081)),140.7081,-45.2933,249.5,,247.65380859,,12.1,,,,,,,1018.48,,,38.46444237,,,,1.1808,,,,,,,,,,,,,,,,,66.5,68.5,,,34.70822661,,8.2,8.3,,,,,,10.69980122,,200,312.2,199,311.7,17.7,17.7,19,19,,,0,
underway_1200.29750762,29750762,200809020,2008-11-24T16:20:00,20081124162000,MULTIPOINT ((-45.3159 140.6196)),140.6196,-45.3159,251,,247.10998535,,11.5,,,,,,,1019.04,,,38.5158171,,,,1.3776,,,,,,,,,,,,,,,,,66.8,67.5,,,34.79412381,,8.2,8.2,,,,,,10.66392967,,221,334.6,216,329.1,15.2,15.2,15.8,15.8,,,0,
underway_1200.29750882,29750882,200809020,2008-11-24T16:40:00,20081124164000,MULTIPOINT ((-45.3382 140.5322)),140.5322,-45.3382,249.5,,247.57141113,,12.1,,,,,,,1018.92,,,38.01528252,,,,2.0582,,,,,,,,,,,,,,,,,67.7,69.5,,,34.59770183,,8.1,8.2,,,,,,10.33939957,,200,312.6,200,312.4,16.8,16.8,18,18,,,0,
underway_1200.29751002,29751002,200809020,2008-11-24T17:00:00,20081124170000,MULTIPOINT ((-45.3613 140.4436)),140.4436,-45.3613,250.6,,248.18115234,,12.1,,,,,,,1019.09,,,38.12674772,,,,2.0992,,,,,,,,,,,,,,,,,67.2,69,,,34.60062996,,8,8.1,,,,,,10.45484098,,208,319.5,206,317.8,14.5,14.5,15.4,15.4,,,0,
underway_1200.29751122,29751122,200809020,2008-11-24T17:20:00,20081124172000,MULTIPOINT ((-45.3846 140.3548)),140.3548,-45.3846,248.6,,247.07702637,,11.5,,,,,,,1018.97,,,38.27318506,,,,1.9516,,,,,,,,,,,,,,,,,65.8,67.4,,,34.61019612,,7.9,8,,,,,,10.60029201,,205,317,203,315.6,13.8,13.8,14.7,14.7,,,0,
underway_1200.29751242,29751242,200809020,2008-11-24T17:40:00,20081124174000,MULTIPOINT ((-45.4081 140.2683)),140.2683,-45.4081,247.1,,246.8737793,,12.1,,,,,,,1019.03,,,38.24804988,,,,1.8286,,,,,,,,,,,,,,,,,66.8,67.9,,,34.60656825,,7.9,8,,,,,,10.57743298,,197,310.1,197,310.1,16.8,16.8,18,18,,,0,
underway_1200.29751362,29751362,200809020,2008-11-24T18:00:00,20081124180000,MULTIPOINT ((-45.4326 140.1813)),140.1813,-45.4326,247.4,,248.19213867,,11.9,,,,,,,1019.23,,,38.18138749,,,,1.8286,,,,,,,,,,,,,,,,,67.8,69,,,34.5982962,,7.8,7.9,,,,,,10.51534773,,220,332.5,216,327.7,11.6,11.6,12.1,12.1,,,0,
underway_1200.29751482,29751482,200809020,2008-11-24T18:20:00,20081124182000,MULTIPOINT ((-45.4571 140.0949)),140.0949,-45.4571,247.5,,248.60412598,,11.5,,,,,,,1019.35,,,38.1496967,,,,1.9352,,,,,,,,,,,,,,,,,69.3,70.6,,,34.6020429,,8,8.2,,,,,,10.47774185,,192,304.2,194,305.7,11.2,11.2,12.2,12.2,,,0,
underway_1200.29751602,29751602,200809020,2008-11-24T18:40:00,20081124184000,MULTIPOINT ((-45.4807 140.008)),140.008,-45.4807,248.3,,248.69750977,,11.9,,,,,,,1019.62,,,38.10379748,,,,1.845,,,,,,,,,,,,,,,,,70,71.3,,,34.58909119,,7.9,7.9,,,,,,10.44256943,,218,328.9,215,325.6,12.6,12.6,13.3,13.3,,,0,
underway_1200.29751722,29751722,200809020,2008-11-24T19:00:00,20081124190000,MULTIPOINT ((-45.5039 139.9217)),139.9217,-45.5039,248.6,,249.02709961,,11.6,,,,,,,1019.76,,,38.18575807,,,,1.9762,,,,,,,,,,,,,,,,,70.1,71.7,,,34.59338637,,7.8,7.9,,,,,,10.52515449,,218,328.5,213,324.3,13.5,13.5,14.2,14.2,,,0,
underway_1200.29751842,29751842,200809020,2008-11-24T19:20:00,20081124192000,MULTIPOINT ((-45.5273 139.8352)),139.8352,-45.5273,250.3,,249.97192383,,11.5,,,,,,,1020.07,,,38.50376817,,,,1.7712,,,,,,,,,,,,,,,,,70.1,71.9,,,34.58407628,,7.8,7.8,,,,,,10.87236868,,217,326.6,212,322.5,15.9,15.9,16.8,16.8,,,0,
underway_1200.29751962,29751962,200809020,2008-11-24T19:40:00,20081124194000,MULTIPOINT ((-45.5513 139.7478)),139.7478,-45.5513,247.9,,248.95019531,,11.5,,,,,,,1020.03,,,39.77817415,,,,1.6564,,,,,,,,,,,,,,,,,70.3,71.9,,,35.13460237,,7.8,7.9,,,,,,11.62821857,,208,319.1,206,317.5,13,13,13.8,13.8,,,0,
underway_1200.29752082,29752082,200809020,2008-11-24T20:00:00,20081124200000,MULTIPOINT ((-45.5776 139.6618)),139.6618,-45.5776,247.3,,248.25256348,,12.1,,,,,,,1019.95,,,38.61415495,,,,1.7466,,,,,,,,,,,,,,,,,72,73.2,,,34.65461929,,7.7,7.8,,,,,,10.91462892,,192,304.1,193,305.3,10.3,10.3,11.2,11.2,,,0,
underway_1200.29752202,29752202,200809020,2008-11-24T20:20:00,20081124202000,MULTIPOINT ((-45.6033 139.5764)),139.5764,-45.6033,248,,247.45056152,,12.1,,,,,,,1020.43,,,38.57700423,,,,1.558,,,,,,,,,,,,,,,,,73.4,73.6,,,34.70138601,,8,8.1,,,,,,10.8260144,,203,315.8,202,314.3,11.7,11.7,12.5,12.5,,,0,
underway_1200.29752322,29752322,200809020,2008-11-24T20:40:00,20081124204000,MULTIPOINT ((-45.6284 139.4897)),139.4897,-45.6284,248.3,,245.29724121,,11.8,,,,,,,1019.89,,,38.72564642,,,,1.5744,,,,,,,,,,,,,,,,,72.2,73.1,,,34.80484792,,7.8,7.9,,,,,,10.87399457,,217,331.3,212,327,16.6,16.6,17.5,17.5,,,0,
underway_1200.29752442,29752442,200809020,2008-11-24T21:00:00,20081124210000,MULTIPOINT ((-45.6534 139.4015)),139.4015,-45.6534,248.4,,245.06103516,,12.1,,,,,,,1020.24,,,38.52235911,,,,1.4596,,,,,,,,,,,,,,,,,73.9,74.1,,,34.67975932,,8,8,,,,,,10.7910242,,228,342.9,221,336,13.5,13.5,14,14,,,0,
underway_1200.29752562,29752562,200809020,2008-11-24T21:20:00,20081124212000,MULTIPOINT ((-45.6784 139.3147)),139.3147,-45.6784,247.8,,246.21459961,,11.5,,,,,,,1020.47,,,38.64913327,,,,1.0988,,,,,,,,,,,,,,,,,74,74.7,,,34.70734272,,7.8,8,,,,,,10.89594017,,201,314.5,199,313.1,14,14,15,15,,,0,
underway_1200.29752682,29752682,200809020,2008-11-24T21:40:00,20081124214000,MULTIPOINT ((-45.7043 139.2271)),139.2271,-45.7043,245.8,,245.63232422,,11.8,,,,,,,1020.54,,,38.9223704,,,,1.2054,,,,,,,,,,,,,,,,,74.8,75.2,,,34.85270119,,7.8,8,,,,,,11.03070774,,203,317,201,315.2,13.6,13.6,14.5,14.5,,,0,
underway_1200.29752802,29752802,200809020,2008-11-24T22:00:00,20081124220000,MULTIPOINT ((-45.7301 139.1406)),139.1406,-45.7301,246.6,,247.21435547,,12.1,,,,,,,1020.96,,,38.58684209,,,,1.0086,,,,,,,,,,,,,,,,,74.6,74.8,,,34.7182074,,7.8,8,,,,,,10.81869238,,205,317.3,204,316.2,11.5,11.5,12.2,12.2,,,0,
underway_1200.29752922,29752922,200809020,2008-11-24T22:20:00,20081124222000,MULTIPOINT ((-45.7558 139.056)),139.056,-45.7558,246.1,,245.61584473,,11.9,,,,,,,1020.85,,,38.28522327,,,,0.7052,,,,,,,,,,,,,,,,,75.1,75.4,,,34.74223268,,7.8,8,,,,,,10.47447078,,211,326,208,322.7,14.6,14.6,15.5,15.5,,,,
underway_1200.29753042,29753042,200809020,2008-11-24T22:40:00,20081124224000,MULTIPOINT ((-45.7815 138.9701)),138.9701,-45.7815,246.4,,246.24755859,,11.8,,,,,,,1020.9,,,38.10926755,,,,1.0168,,,,,,,,,,,,,,,,,76.9,77.1,,,34.63595735,,7.8,8,,,,,,10.39919196,,212,325.4,210,322.5,14.7,14.7,15.5,15.5,,,,
underway_1200.29753162,29753162,200809020,2008-11-24T23:00:00,20081124230000,MULTIPOINT ((-45.8074 138.8844)),138.8844,-45.8074,246.3,,246.45629883,,11.6,,,,,,,1021.09,,,38.13768243,,,,0.8692,,,,,,,,,,,,,,,,,76.6,75.4,,,34.65224717,,7.6,7.8,,,,,,10.41229,,213,327.3,209,323.7,12.7,12.7,13.4,13.4,,,,
underway_1200.29753282,29753282,200809020,2008-11-24T23:20:00,20081124232000,MULTIPOINT ((-45.8341 138.7994)),138.7994,-45.8341,245,,246.23657227,,11.9,,,,,,,1021.02,,,38.23494375,,,,0.7052,,,,,,,,,,,,,,,,,76.1,75.8,,,34.66486047,,7.6,7.8,,,,,,10.50226982,,208,322.1,206,319.6,12.5,12.5,13.3,13.3,,,,
underway_1200.29753402,29753402,200809020,2008-11-24T23:40:00,20081124234000,MULTIPOINT ((-45.8613 138.7144)),138.7144,-45.8613,245.9,,246.45080566,,11.6,,,,,,,1021.04,,,38.2819393,,,,0.7462,,,,,,,,,,,,,,,,,75.2,75.4,,,34.69988819,,7.5,7.7,,,,,,10.51534773,,208,322.3,205,319.4,13.6,13.6,14.4,14.4,,,,
underway_1200.29753522,29753522,200809020,2008-11-25T00:00:00,20081125000000,MULTIPOINT ((-45.8884 138.6266)),138.6266,-45.8884,247.7,,245.76416016,,12,2.43,-0.63,0.61,-2.52,,,1021.4,,,38.48192916,,,,0.8446,,,,,,,,,,,,,,,,,75.6,75.9,,,34.71884216,,7.7,7.8,,,,,,10.70713622,,222,336.3,216,330.4,13.5,13.5,14.1,14.1,,,,
underway_1200.29753642,29753642,200809020,2008-11-25T00:20:00,20081125002000,MULTIPOINT ((-45.9144 138.5371)),138.5371,-45.9144,248.2,,245.1159668,,12,2.01,-1.11,-0.45,-1.74,,,1021.1,,,38.53329959,,,,0.4756,,,,,,,,,,,,,,,,,75.2,75.5,,,34.7713047,,7.7,7.8,,,,,,10.70632126,,230,344.8,223,337.9,13.7,13.7,14.1,14.1,,,,
underway_1200.29753762,29753762,200809020,2008-11-25T00:40:00,20081125004000,MULTIPOINT ((-45.9391 138.4465)),138.4465,-45.9391,248.3,,247.03857422,,12.1,2.3,-0.98,1.52,-4.67,,,1021.2,,,38.5573417,,,,0.5986,,,,,,,,,,,,,,,,,74.9,75.4,,,34.76754693,,7.7,7.8,,,,,,10.73565361,,225,338,219,331.9,15.9,15.9,16.5,16.5,,,,
underway_1200.29753882,29753882,200809020,2008-11-25T01:00:00,20081125010000,MULTIPOINT ((-45.9625 138.3537)),138.3537,-45.9625,251.6,,246.96166992,,12.5,2.61,-1.56,-0.24,-2.22,,,1021,,,38.53220691,,,,0.4346,,,,,,,,,,,,,,,,,77.1,76,,,34.77253495,,7.8,8,,,,,,10.70387632,,219,332.4,215,328,12,12,12.7,12.7,,,,
underway_1200.29754002,29754002,200809020,2008-11-25T01:20:00,20081125012000,MULTIPOINT ((-45.9847 138.2612)),138.2612,-45.9847,252,,247.07702637,,12.5,2.25,-1.99,0.29,-2.94,,,1021.02,,,38.45133181,,,,0.5658,,,,,,,,,,,,,,,,,75.6,76,,,34.73460807,,7.6,7.7,,,,,,10.65822106,,226,338.5,220,333.4,15.3,15.3,15.9,15.9,,,,
underway_1200.29754122,29754122,200809020,2008-11-25T01:40:00,20081125014000,MULTIPOINT ((-46.0075 138.1677)),138.1677,-46.0075,250.2,,247.15393066,,12.4,1.93,-1,0.32,-2.53,,,1020.99,,,38.25680196,,,,0.5904,,,,,,,,,,,,,,,,,75.6,76.8,,,34.67994005,,7.6,7.8,,,,,,10.50962645,,214,326.9,211,323.6,13.9,13.9,14.7,14.7,,,,
underway_1200.29754242,29754242,200809020,2008-11-25T02:00:00,20081125020000,MULTIPOINT ((-46.0306 138.0734)),138.0734,-46.0306,251.7,,247.09350586,,12.7,2.53,-1.33,1.29,-4.9,,,1021,,,38.17593442,,,,0.4182,,,,,,,,,,,,,,,,,75.8,75.1,,,34.68239671,,7.6,8,,,,,,10.42129343,,211,323.9,209,321.2,10.9,10.9,11.7,11.7,,,,
underway_1200.29754362,29754362,200809020,2008-11-25T02:20:00,20081125022000,MULTIPOINT ((-46.0536 137.9802)),137.9802,-46.0536,249.8,,246.0333252,,11.9,1.12,-0.02,-1.08,-1.92,,,1020.94,,,38.05899891,,,,0.3362,,,,,,,,,,,,,,,,,75.7,76.1,,,34.63501112,,7.6,7.7,,,,,,10.34677412,,230,343.6,223,337.2,13.8,13.8,14.2,14.2,,,,
underway_1200.29754482,29754482,200809020,2008-11-25T02:40:00,20081125024000,MULTIPOINT ((-46.0768 137.8876)),137.8876,-46.0768,249.3,,246.91223145,,12,1.55,-0.7,1.52,-5.2,,,1021.01,,,38.16281611,,,,0.3198,,,,,,,,,,,,,,,,,75.9,75.9,,,34.64647644,,7.7,7.7,,,,,,10.44502392,,238,350.8,230,343.2,10.8,10.8,11.2,11.2,,,,
underway_1200.29754602,29754602,200809020,2008-11-25T03:00:00,20081125030000,MULTIPOINT ((-46.1003 137.7951)),137.7951,-46.1003,248.9,,246.45629883,,12.3,3.72,-2.92,-1.24,-1.72,,,1020.87,,,38.11363911,,,,0.2788,,,,,,,,,,,,,,,,,74.2,74.6,,,34.63882442,,7.7,7.8,,,,,,10.40082935,,229,342.7,222,335.7,10.2,10.2,10.6,10.6,,,,
underway_1200.29754722,29754722,200809020,2008-11-25T03:20:00,20081125032000,MULTIPOINT ((-46.1241 137.7033)),137.7033,-46.1241,247.7,,246.17614746,,12.1,1.76,-0.64,1.97,-5.03,,,1020.69,,,38.11363952,,,,0.2788,,,,,,,,,,,,,,,,,74.2,75,,,34.64194856,,7.8,7.8,,,,,,10.39755452,,234,348.1,226,339.9,11.9,11.9,12.2,12.2,,,,
underway_1200.29754842,29754842,200809020,2008-11-25T03:40:00,20081125034000,MULTIPOINT ((-46.1478 137.6105)),137.6105,-46.1478,249.1,,245.86853027,,12.3,1.5,-2.46,0.26,-2.68,,,1020.78,,,38.10161748,,,,0.2542,,,,,,,,,,,,,,,,,73.7,74.5,,,34.63211092,,7.8,7.8,,,,,,10.39509829,,231,344.5,224,337.5,13,13,13.4,13.4,,,,
underway_1200.29754962,29754962,200809020,2008-11-25T04:00:00,20081125040000,MULTIPOINT ((-46.1719 137.5176)),137.5176,-46.1719,249.9,,246.69799805,,12,2.74,-0.36,-0.24,-3.32,,,1020.79,,,37.59784766,,,,0.1148,,,,,,,,,,,,,,,,,74.7,75.3,,,34.60159693,,7.7,7.8,,,,,,9.8904819,,234,347.5,226,339.1,12.7,12.7,13.1,13.1,,,,
underway_1200.29755082,29755082,200809020,2008-11-25T04:20:00,20081125042000,MULTIPOINT ((-46.1966 137.4259)),137.4259,-46.1966,248.6,,247.02758789,,12.1,2.42,-1.37,2.3,-3.1,,,1021.11,,,37.46999084,,,,0.1312,,,,,,,,,,,,,,,,,75.3,75.3,,,34.54489518,,7.6,7.7,,,,,,9.81289031,,233,346.7,226,339.5,13.9,13.9,14.4,14.4,,,,
underway_1200.29755202,29755202,200809020,2008-11-25T04:40:00,20081125044000,MULTIPOINT ((-46.2225 137.3343)),137.3343,-46.2225,247.4,,245.37414551,,12.5,0.84,-0.34,1.28,-3.32,,,1020.67,,,37.46671204,,,,0.1394,,,,,,,,,,,,,,,,,75,75.3,,,34.53994188,,7.7,7.7,,,,,,9.81454213,,231,345.5,224,338.2,12.7,12.7,13.1,13.1,,,,
underway_1200.29755322,29755322,200809020,2008-11-25T05:00:00,20081125050000,MULTIPOINT ((-46.2464 137.2421)),137.2421,-46.2464,251.1,,250.70251465,,12.2,3.69,-2.75,1.39,-1.44,,,1020.44,,,38.09942856,,,,0.3116,,,,,,,,,,,,,,,,,75,75.5,,,34.6064864,,7.7,7.8,,,,,,10.41965653,,243,353.8,233,343.8,11.1,11.1,11.2,11.2,,,,
underway_1200.29755442,29755442,200809020,2008-11-25T05:20:00,20081125052000,MULTIPOINT ((-46.2686 137.1495)),137.1495,-46.2686,250.3,,248.96118164,,12.3,2.1,-1.25,2.39,-2.56,,,1020.42,,,38.13003964,,,,0.3362,,,,,,,,,,,,,,,,,75.1,75.8,,,34.70473261,,7.7,7.7,,,,,,10.34923213,,234,344.8,228,338.4,15,15,15.4,15.4,,,0,
