ascat_1,ascat_2,ascat_3,date
-65.0993,135.7193,1,2016271
-65.1373,135.7439,1,2016272
-65.1177,135.7641,1,2016273
-65.1177,135.7641,1,2016274
-65.1177,135.7641,1,2016275
-65.1275,135.788,0,2016276
-65.1373,135.8119,1,2016277
-65.117,135.7965,1,2016278
-65.1173,135.7828,0,2016279
-65.1182,135.7629,1,2016280
-65.1463,135.6978,1,2016281
-65.1595,135.6984,1,2016282
-65.152,135.7398,0,2016283
-65.1374,135.7806,1,2016284
-65.1189,135.6991,1,2016285
-65.1139,135.7085,0,2016286
-65.1109,135.7354,0,2016287
-65.1093,135.7776,1,2016288
-65.1085,135.9093,1,2016289
-65.1199,135.7648,1,2016290
-65.108,135.7892,0,2016291
-65.0962,135.8136,1,2016292
-65.111,135.7794,1,2016293
-65.1003,135.8042,0,2016294
-65.0895,135.829,1,2016295
-65.1182,135.7629,1,2016296
-65.1463,135.6978,1,2016297
-65.1445,135.764,1,2016298
-65.1463,135.6978,1,2016299
-65.1569,135.7061,0,2016300
-65.166,135.7143,1,2016301
-65.166,135.7143,1,2016302
-65.1022,135.8307,1,2016303
-65.1337,135.6648,1,2016304
-65.1287,135.6845,0,2016305
-65.1237,135.7132,1,2016306
-65.1307,135.728,1,2016307
-65.1581,135.7948,1,2016308
-65.16,135.7653,1,2016309
-65.1195,135.6667,1,2016310
-65.0915,135.6325,1,2016311
-65.0941,135.6736,0,2016312
-65.1021,135.7262,1,2016313
-65.1646,135.7427,1,2016314
-65.1392,135.6831,1,2016315
-65.1295,135.6384,0,2016316
-65.1255,135.6158,1,2016317
-65.1707,135.7598,1,2016318
-65.1787,135.722,0,2016319
-65.1815,135.6841,1,2016320
-65.1106,135.7493,1,2016321
-65.1275,135.7433,0,2016322
-65.1444,135.7273,1,2016323
-65.1058,135.6673,1,2016324
-65.1391,135.6464,1,2016325
-65.1168,135.7141,0,2016326
-65.0945,135.8118,1,2016327
-65.1026,135.8609,1,2016328
-65.1325,135.7298,1,2016329
-65.1195,135.6667,1,2016330
-65.1182,135.6636,1,2016331
-65.1176,135.6961,1,2016332
-65.1176,135.6961,1,2016333
-65.1176,135.6961,1,2016334
-65.1172,135.7448,0,2016335
-65.1158,135.7935,1,2016336
-65.1045,135.7635,1,2016337
-65.1045,135.6956,1,2016338
-65.1581,135.7267,1,2016339
-65.1466,135.7052,0,2016340
-65.1255,135.6837,1,2016341
-65.1027,135.7617,1,2016342
-65.1384,135.7102,1,2016343
-65.1384,135.7102,0,2016344
-65.1384,135.7102,1,2016345
-65.1367,135.7829,1,2016346
-65.1367,135.7829,1,2016347
-65.1367,135.7829,1,2016348
-65.1367,135.7829,1,2016349
-65.1367,135.7829,1,2016350
-65.148,135.6914,1,2016351
-65.148,135.6914,1,2016352
-65.148,135.6914,1,2016353
-65.148,135.6914,1,2016354
-65.148,135.6914,1,2016355
-65.148,135.6914,1,2016356
-65.148,135.6914,1,2016357
-65.146,135.7613,1,2016358
-65.146,135.7613,1,2016359
-65.146,135.7613,1,2016360
-65.146,135.7613,1,2016361
-65.146,135.7613,1,2016362
-65.146,135.7613,1,2016363
-65.146,135.7613,1,2016364
