ascat_1,ascat_2,ascat_3,date
-77.0734,-155.2744,0,2017096
-77.0734,-155.2744,1,2017097
-77.0734,-155.2744,1,2017098
-77.0734,-155.2744,1,2017099
-77.0734,-155.2744,0,2017100
-77.0734,-155.2744,1,2017101
-77.0734,-155.2744,1,2017102
-77.0734,-155.2744,1,2017103
-77.0734,-155.2744,1,2017104
-77.0734,-155.2744,1,2017105
-77.0734,-155.2744,1,2017106
-77.0734,-155.2744,0,2017107
-77.0734,-155.2744,1,2017108
-77.0734,-155.2744,1,2017109
-77.0734,-155.2744,1,2017110
-77.0734,-155.2744,0,2017111
-77.0734,-155.2744,1,2017112
-77.0734,-155.2744,1,2017113
-77.0734,-155.2744,1,2017114
-77.0734,-155.2744,1,2017115
-77.0734,-155.2744,0,2017116
-77.0734,-155.2744,1,2017117
-77.0734,-155.2744,1,2017118
-77.0734,-155.2744,1,2017119
-77.0734,-155.2744,1,2017120
-77.0734,-155.2744,1,2017121
-77.0734,-155.2744,0,2017122
-77.0734,-155.2744,1,2017123
-77.0734,-155.2744,1,2017124
-77.0734,-155.2744,1,2017125
-77.0734,-155.2744,1,2017126
-77.0734,-155.2744,1,2017127
-77.0734,-155.2744,0,2017128
-77.0734,-155.2744,1,2017129
-77.0734,-155.2744,1,2017130
-77.0734,-155.2744,1,2017131
-77.0734,-155.2744,0,2017132
-77.0734,-155.2744,1,2017133
-77.0734,-155.2744,1,2017134
-77.0734,-155.2744,1,2017135
-77.0734,-155.2744,1,2017136
-77.0734,-155.2744,1,2017137
-77.0734,-155.2744,0,2017138
-77.0734,-155.2744,1,2017139
-77.0734,-155.2744,0,2017140
-77.0734,-155.2744,1,2017141
-77.0734,-155.2744,1,2017142
-77.0734,-155.2744,1,2017143
-77.0734,-155.2744,1,2017144
-77.0734,-155.2744,1,2017145
-77.0734,-155.2744,0,2017146
-77.0734,-155.2744,1,2017147
-77.0734,-155.2744,1,2017148
-77.0734,-155.2744,1,2017149
-77.0734,-155.2744,1,2017150
-77.0734,-155.2744,1,2017151
